"","posX","posY","angle","X00.14.bf.b1.97.8a","X00.14.bf.b1.97.90","X00.0f.a3.39.e1.c0","X00.14.bf.b1.97.8d","X00.14.bf.b1.97.81","X00.14.bf.3b.c7.c6","X00.0f.a3.39.dd.cd"
"1196",2,7,315,-47.8072876118577,-56.297589220897,-53.8318181818182,-58.0960359744991,-67.5412351525062,-63.684603866649,-64.7
"1197",2,8,315,-51.7072876118577,-54.6546350424411,-52.4272727272727,-60.3847151846332,-65.0480416173729,-63.0706400108897,-70.6272727272727
"1198",2,9,315,-45.9321792818485,-56.7970891474973,-50.8039424199196,-65.6127407269416,-68.3821442434153,-65.8863340599815,-66.6454545454545
"1199",2,10,315,-40.6003611000304,-53.9743170808222,-54.2545454545455,-61.6362208147044,-65.9654541428456,-65.7083037569512,-68.8863636363636
"1200",2,11,315,-45.3798704445728,-45.3197268323289,-54.6272727272727,-64.5688489402219,-66.4121908428153,-67.1514954339271,-69.1007285631358
"1201",2,12,315,-42.3188317982365,-54.715726245131,-55.6863636363636,-63.0271584699454,-67.4267364315637,-64.6541982448344,-70.7636363636364
"1202",2,13,315,-43.8186873582243,-43.5834079899131,-54.1181818181818,-68.3354679996688,-66.8143353546365,-72.3749704236179,-73.6916376540449
"1203",3,3,315,-50.9414146309516,-58.6324078431136,-54.7363636363636,-62.367286181487,-60.7386012127819,-62.1800584121036,-61.1636363636364
"1204",3,7,315,-42.9323237218607,-49.4480445003489,-52.9363636363636,-57.3733943947673,-64.0466663982607,-62.0469499793816,-65.8643649267722
"1205",3,8,315,-49.1005777600486,-52.1672264653302,-53.858487874465,-62.4582238367279,-65.8247084182425,-67.3476976963451,-69.1090909090909
"1206",4,3,315,-51.8619775064153,-58.0485445737486,-52.3493969653741,-61.3945874730916,-60.6349181155426,-62.0829762648282,-58.9741843989989
"1207",4,7,315,-49.948485582791,-56.2551351158409,-50.6584878744651,-56.6809511094552,-62.0402328627971,-63.0987827642257,-63.1727272727273
"1208",4,8,315,-47.1053398746123,-58.7944991926029,-53.6272727272727,-61.2286641000166,-65.5633330649274,-64.0391493211945,-63.0545454545455
"1209",5,3,315,-51.2260471900881,-55.7652261717312,-53.2727272727273,-59.2460931031628,-57.349067340985,-60.376803208462,-62.3090909090909
"1210",5,7,315,-50.9166674009729,-59.8379534444585,-49.8909090909091,-51.0892320748468,-58.5169927282638,-58.75115808301,-65.8831012323593
"1211",5,8,315,-52.1136370979426,-57.3899537380575,-45.1363636363636,-59.2551554479218,-61.3712817519062,-61.6659919648326,-68.0280012904086
"1212",6,3,315,-52.5870136164183,-57.8733169340227,-45.7545454545455,-61.3400420185461,-59.1145917855395,-57.4691347181686,-62.7098194722267
"1213",6,7,315,-47.3869413964122,-56.5045902484933,-45.1666666666667,-56.4605394104984,-64.7148482164425,-58.6989879472489,-57.0363636363636
"1214",6,8,315,-51.8074320518698,-67.444043913151,-46.2363636363636,-56.4506671220401,-59.5343121891395,-60.6365688193869,-58.0363636363636
"1215",7,3,315,-52.8757583100638,-62.6299074761149,-45.8181818181818,-59.3218030717006,-58.9124472737183,-58.6958649115011,-57.5181818181818
"1216",7,7,315,-52.8324681618728,-61.8086804235869,-47.3857606017378,-58.0029541314787,-62.3164798664577,-57.9673019333245,-54.4863636363636
"1217",7,8,315,-52.7152244694638,-59.8232721400748,-42.2954545454545,-61.6294740437158,-65.6671326606668,-61.7485775812024,-56.8136363636364
"1218",8,3,315,-50.3825403818789,-68.990498605405,-45.5909090909091,-57.9431104073522,-56.4103027618971,-55.1527856848309,-60.6681818181818
"1219",8,7,315,-53.7114727006789,-63.9769070357165,-53.2545454545455,-60.3703545702931,-59.3639858591364,-58.9704249690724,-51.2272727272727
"1220",8,8,315,-56.3459600854971,-60.4985893676965,-39.6624302943846,-60.4006385577082,-64.9132165664274,-56.6118765939218,-52.6461831085904
"1221",9,3,315,-49.6292934188304,-60.8667711858783,-49.0727272727273,-59.5506671220401,-58.6835428964304,-53.1258503084752,-62.2954545454545
"1222",9,4,315,-51.8347047791425,-68.7910434727526,-46.4027363506679,-59.413522106309,-58.8533563646274,-56.3858941175529,-61.3060025808171
"1223",9,7,315,-57.458947203385,-63.8814076963141,-44.8624302943846,-56.2786926643484,-61.3512118528062,-56.2557035375555,-56.4363636363636
"1224",9,8,315,-56.3598131091516,-68.7384983118061,-46.8363636363636,-59.7498857426726,-60.3945218864395,-56.1818911969477,-52.4189103813176
"1225",10,3,315,-55.5187595782304,-72.2824526370614,-47.467578783556,-56.4158091157476,-58.7675055900698,-55.7504103660465,-63.3461831085904
"1226",10,4,315,-53.5344881191243,-66.319271552877,-46.8,-58.9476272975658,-59.7840557582364,-55.0036655696882,-71.921824633861
"1227",10,5,315,-56.5937234682274,-68.8369980916069,-47.9909090909091,-55.8847723132969,-55.4562701691577,-50.5498678321062,-59.7772727272727
"1228",10,6,315,-55.2194810439849,-62.9273623151684,-45.5590909090909,-59.2552411409174,-58.2744519873395,-53.9153369805867,-61.2
"1229",10,7,315,-61.8239542785243,-68.265726245131,-44.4818181818182,-59.6612636612022,-61.3576453882698,-49.677140559379,-58.2431528055601
"1230",10,8,315,-56.9758305300698,-64.1748171542219,-47.9545454545455,-58.5127978556052,-58.4988109100819,-51.6806009460439,-53.3136363636364
"1231",11,3,315,-54.8007222000607,-67.8153157596269,-47.0272727272727,-57.1415190842855,-56.0832864655274,-54.0709675030127,-64.7052740176813
"1232",11,4,315,-52.3057363503395,-69.6405433993529,-51.7727272727273,-60.8961216674946,-58.1979485527758,-55.4862314684699,-70.8909090909091
"1233",11,5,315,-56.7914146309516,-60.9298626821671,-44.5454545454545,-58.4051840122537,-60.7022375764183,-48.6918619908959,-59.2045454545455
"1234",11,6,315,-58.1030310373365,-66.5975444269492,-45.0818181818182,-57.1279398493128,-58.399323771888,-48.2947798436205,-57.8909090909091
"1235",11,7,315,-56.4265519958244,-67.1723167872232,-50.6545454545455,-56.352897002815,-59.5504425600971,-44.782771081805,-61.25
"1236",11,8,315,-58.755123214594,-71.0071802033876,-46.8636363636364,-53.4135506706408,-61.6009554219032,-48.5386067872542,-59.7090909090909
"1237",12,3,315,-54.5403384122814,-67.4333469201713,-51.4810428090932,-57.5962149696696,-57.7079037725506,-47.1191326746026,-65.6521113939903
"1238",12,4,315,-58.6632328127698,-67.5672264653302,-47.2403060562832,-61.8332381188939,-57.119393670988,-51.4471551624049,-65.8416376540449
"1239",12,5,315,-56.9481244827607,-66.5414987522045,-43.9727272727273,-61.2430818430204,-54.3519811455152,-51.2784308102828,-66.7967375959957
"1240",12,6,315,-59.7454552797607,-66.6490894410962,-52.2090909090909,-57.0998857426726,-61.9217946137122,-50.4084162072569,-62.8818181818182
"1241",12,7,315,-56.2506499800547,-66.3359531508596,-48.3,-56.3370021940719,-55.1268529300637,-55.00115808301,-60.2181818181818
"1242",12,8,315,-61.9461045255092,-66.4501343818435,-51.8442484762028,-53.2635506706408,-60.1228203373243,-49.1255129575581,-55.4416376540449
"1243",13,3,315,-59.3231244827607,-68.6158158330267,-48.0090909090909,-59.1256528398741,-54.9388576436849,-49.5273457424022,-70.382546744954
"1244",13,4,315,-57.4751090643153,-68.8597253643342,-53.5090909090909,-57.979445479384,-56.4024940073213,-47.8622139448388,-72.1280012904085
"1245",13,5,315,-56.3165951809668,-63.0414987522045,-49.4727272727273,-60.3703260059613,-59.8301162300941,-50.4835187987685,-64.9189103813176
"1246",13,6,315,-58.3163785209486,-66.569271552877,-49.7727272727273,-60.4210788209969,-59.2763400682577,-52.6629616618023,-59.8454545454545
"1247",13,7,315,-57.9976196770244,-69.5849530040601,-45.8545454545455,-56.1370021940719,-60.0129601355244,-49.0415246399789,-55.2090909090909
"1248",13,8,315,-58.4982689227728,-63.0369980916069,-50.0766696926469,-52.3082524010598,-60.8523306410153,-50.5044132866517,-66.1909090909091
"1249",14,3,315,-60.8119775064153,-72.3349530040601,-48.5454545454545,-59.1749285891704,-61.8351745464456,-56.2309382969609,-66.8370921994995
"1250",14,7,315,-50.2755416500455,-67.7167711858783,-46.7857606017378,-56.3437775293923,-58.0052444455456,-56.9738853557373,-67.8227272727273
"1251",14,8,315,-58.564286343691,-64.469271552877,-46.4363636363636,-56.6074710216923,-57.7961535364547,-48.2185921842283,-58.6727272727273
"1252",15,3,315,-61.448413362785,-71.0127258047326,-55.8857606017378,-57.8718887646961,-55.369650101891,-53.0600438090777,-71.7909090909091
"1253",15,7,315,-58.4826848218911,-71.5299522700628,-50.1727272727273,-54.7180961251863,-60.0111651192032,-51.8238853557373,-66.9552740176813
"1254",15,8,315,-52.7893224536941,-69.7359531508596,-47.7272727272727,-56.2597294667991,-58.8049880146426,-52.8645892636232,-63.0363636363636
"1255",16,3,315,-62.9348492191547,-69.4505896612954,-53.5,-60.3310082381189,-58.1156175091516,-57.6953223775608,-67.9689103813176
"1256",16,7,315,-58.3030310373365,-69.2056799831884,-51.9130333290105,-56.0559653916211,-58.269393670988,-55.7720525708932,-61.3181818181818
"1257",16,8,315,-55.5822515018546,-69.956239781852,-52.6454545454545,-55.3832381188939,-61.1248014828396,-48.0207623199894,-64.2545454545455
"1258",17,3,315,-60.966811840985,-70.5754068155173,-53.1090909090909,-57.5665904951151,-54.4185313136819,-54.9469499793816,-73.4287298535444
"1259",17,7,315,-54.6596686691395,-67.4324526370614,-51.6181818181818,-48.0529541314787,-56.9441723909394,-57.8520379678673,-72.8105480353626
"1260",17,8,315,-59.898485582791,-71.4930586976675,-51.9818181818182,-58.2051840122537,-59.6840557582364,-55.9731376387738,-67.1545454545455
"1261",18,3,315,-62.3166674009729,-70.813725951532,-50.3363636363636,-57.3847151846332,-55.3658739400546,-54.2394866721115,-75.1181818181818
"1262",18,7,315,-55.939250233688,-65.59604420675,-51.0272727272727,-54.6665904951151,-59.1921209437153,-58.6118765939218,-71.2318181818182
"1263",18,8,315,-55.4256138700516,-71.1829079165133,-53.4090909090909,-57.5317324888227,-60.2120977782182,-58.1720525708932,-60.1227272727273
"1264",19,3,315,-59.8506499800547,-68.9784072559157,-49.8090909090909,-58.5915762129492,-53.4725639064213,-59.9145892636231,-74.7454545454545
"1265",19,7,315,-57.8848492191547,-71.3783923245998,-52.5363636363636,-54.8180961251863,-57.0942654555365,-58.2095012751374,-63.6090909090909
"1266",19,8,315,-60.2868691764061,-69.8218167138235,-50.6454545454545,-56.3696017552575,-59.6878319200728,-57.7800584121036,-63.2272727272727
"1267",20,3,315,-57.6572876118577,-73.9299522700628,-56.6909090909091,-56.2248428961749,-54.4632165664274,-58.3722577539165,-77.0658220530438
"1268",20,7,315,-56.3758305300698,-64.9420436195521,-54.0454545454545,-46.1673147458188,-52.4754777109516,-62.0356889345296,-69.8923662171808
"1269",20,8,315,-59.5987022428093,-69.2056799831884,-53.7,-58.3930818430204,-59.2600463309941,-56.0386067872542,-78.0045454545455
"1270",21,3,315,-61.0232328127698,-71.4627258047326,-55,-56.6908233979136,-55.0862002700577,-60.7924045248362,-77.4454545454546
"1271",21,4,315,-64.5985578027971,-74.6465442801497,-56.4454545454545,-51.6968744825302,-54.9738460609364,-61.5480350472622,-75.8181818181818
"1272",21,5,315,-66.0781393673456,-75.8566353360401,-62.8454545454545,-51.3484086769333,-50.9835428964304,-61.1260554914984,-79.8727272727273
"1273",21,6,315,-62.1482689227728,-74.8718167138235,-60.0130333290105,-47.4287212286802,-54.4862002700577,-64.1069937884593,-76.2
"1274",21,7,315,-62.2764075558122,-71.0652709656791,-59.0272727272727,-48.9484086769333,-56.4613284855092,-65.4676195666535,-71.3136363636364
"1275",21,8,315,-58.9703469497516,-70.4344529306604,-52.6545454545455,-50.8976272975658,-53.8733331991304,-62.3313486630074,-78.0529142525433
"1276",22,3,315,-61.964286343691,-71.7005448673476,-60.7636363636364,-54.1385078241431,-56.5463169027607,-60.0942373096802,-79.6886073510146
"1277",22,4,315,-62.0257222000607,-74.5106807171858,-56.4039424199196,-53.8522013164431,-59.239626936394,-58.3806009460439,-78.1181818181818
"1278",22,5,315,-64.3007222000607,-71.3744066687178,-56.2636363636364,-47.6786926643484,-54.839626936394,-57.3538707527114,-78.0007285631358
"1279",22,6,315,-65.7823237218607,-70.240498605405,-57.2,-50.3718602003643,-52.699580202791,-62.1402343890751,-76.8240103232684
"1280",22,7,315,-59.0121219464274,-70.2874533710588,-51.8727272727273,-50.345368852459,-51.2717015491152,-65.3868667351277,-73.1954545454546
"1281",22,8,315,-63.270923975494,-71.1652709656791,-55.0272727272727,-52.0892320748468,-58.0027504382243,-64.6826389139112,-76.0567311439529
"1282",23,3,315,-59.8847047791425,-74.0824078431136,-58.4181818181818,-57.3355251283325,-50.9027504382243,-58.6051610036152,-76.182546744954
"1283",23,4,315,-60.2096686691395,-72.1930437663516,-61.3181818181818,-54.8127978556052,-55.7711886873091,-57.8311434799841,-77.3780012904085
"1284",23,5,315,-64.9395391137123,-77.7127705986804,-59.6312151471923,-48.8052125765855,-57.9551513809485,-60.9618765939218,-78.7090909090909
"1285",23,6,315,-62.8531032573426,-69.8187714794772,-55.3090909090909,-51.5309511094552,-54.2175055900698,-61.0600438090777,-79
"1286",23,7,315,-61.5212489655213,-73.2071802033877,-55.0454545454545,-52.2158091157476,-53.0527504382243,-62.3361190181642,-74.5090909090909
"1287",23,8,315,-60.4172444267152,-70.4359531508596,-56.1351575671119,-49.527911284981,-55.9556642427546,-60.9976976963451,-75.5636363636364
"1288",24,3,315,-61.9963934055335,-74.9117256579331,-59.4636363636364,-59.3794740437158,-52.729253872788,-60.6033282187711,-79.3636363636364
"1289",24,4,315,-61.9098853291577,-73.8389983852058,-57.2181818181818,-50.48697362974,-52.5000930645971,-60.1647017139288,-75.9014571262717
"1290",24,5,315,-59.8531754773486,-73.0985893676965,-58.4636363636364,-49.2771870342772,-56.6629601355244,-59.9196772521089,-72.8643649267722
"1291",24,6,315,-62.827345681585,-70.6965442801497,-54.2454545454545,-55.8513913727438,-51.8046385191425,-63.8530105854422,-72.2363636363636
"1292",24,7,315,-60.3144307837032,-73.7677265387299,-56.8818181818182,-52.7915762129492,-54.0546385191425,-58.3360262854466,-72.7552740176813
"1293",24,8,315,-62.0670999867031,-74.1769070357165,-56.5454545454545,-50.1090052160954,-56.5271093609668,-61.4680496502881,-76.9090909090909
"1294",25,3,315,-59.9535358430728,-72.120816567024,-56.5090909090909,-52.6711073853287,-52.1733331991304,-59.795527560584,-75.2818181818182
"1295",25,4,315,-63.9663785209486,-76.8516346020427,-59.067578783556,-51.8143320500083,-53.4225639064213,-61.5840613327088,-78.6165506161797
"1296",25,7,315,-62.1849936591668,-70.1794074027152,-55.9181818181818,-49.5354965640007,-56.3781350845788,-63.3367740024102,-76.3363636363636
"1297",25,8,315,-65.4436512482213,-72.7127258047326,-56.0090909090909,-49.6476558618977,-58.009953266397,-66.6651317975634,-79.1105480353626
"1298",26,3,315,-59.3743153785547,-71.1698164202245,-57.467578783556,-45.9544883258818,-54.9565266000607,-60.3631668448256,-79.5505544874053
"1299",26,4,315,-59.8673166467213,-71.0814972842098,-57.6818181818182,-48.7923290279848,-54.7856874082516,-63.5249704236179,-77.4189103813176
"1300",26,5,315,-65.5893224536941,-73.0632557407642,-57.9545454545455,-48.3347723132969,-55.2445218864395,-58.1765980254387,-76.2021856894075
"1301",26,6,315,-60.9190484582547,-72.3556799831885,-56.0363636363636,-51.8105108461666,-53.5854309773486,-65.2209675030127,-74.5545454545454
"1302",26,7,315,-63.0239542785243,-70.8684990458034,-55.4363636363636,-54.1400134542143,-57.6008623573061,-60.7942373096802,-79.7840038712257
"1303",26,8,315,-61.7753249900273,-72.7910434727526,-61.2909090909091,-50.6029541314787,-57.3910021555061,-61.3917495405902,-78.0552740176813
"1304",27,3,315,-64.0879517421911,-79.9167711858783,-62.7818181818182,-48.2431104073522,-48.6479485527758,-58.7256254078638,-75.7461831085904
"1305",27,7,315,-61.6471870912941,-70.0086804235869,-57.3818181818182,-54.1801982944196,-56.0388576436849,-63.5204249690724,-78.7272727272727
"1306",27,8,315,-63.7765519958244,-73.3693163468248,-52.2363636363636,-49.0968744825302,-54.9642422900395,-66.4002979157408,-78.482546744954
"1307",28,3,315,-59.8188317982365,-78.5642260249318,-61.1,-47.5817324888227,-50.2247084182425,-61.5693399011919,-81.5552740176813
"1308",28,7,315,-60.3710684155062,-71.5319077697139,-57.5948515108287,-48.2991900563007,-51.6811419537062,-62.8814808309012,-80.2378207626353
"1309",28,8,315,-63.1256860900577,-72.4925884868997,-55.8636363636364,-46.5241472098029,-53.2027504382243,-63.6200974769494,-79.7021856894075
"1310",29,3,315,-64.3961767455153,-72.6389983852058,-62.0515151515152,-52.5074615002484,-51.5065266000607,-63.6453223775608,-76.8870921994995
"1311",29,7,315,-65.9092360834092,-71.1890431791537,-56.8818181818182,-47.6074710216923,-52.7747084182425,-68.6864366514931,-78.6280012904085
"1312",29,8,315,-61.9098131091516,-75.1708613609719,-55.6,-46.9453974167909,-50.6821676773183,-62.2557035375555,-77.269696969697
"1313",30,3,315,-64.7481967027667,-77.492498899004,-60.4221242381014,-51.7211359496605,-53.1113284855092,-65.7560408884725,-78.3916376540449
"1314",30,7,315,-66.4595964491334,-75.6036796895895,-56.7909090909091,-47.2226130153999,-54.999836633694,-60.7650193472578,-79.5363636363636
"1315",30,8,315,-68.4505777600486,-73.9819077697139,-55.9818181818182,-46.2847437489651,-57.0904892937001,-65.732771081805,-80.5101998839016
"1316",31,3,315,-60.5492070485456,-76.0728616545708,-60.7545454545455,-42.8930818430204,-50.800093064597,-64.7896918551348,-81.8007285631358
"1317",31,7,315,-67.1075764918819,-72.5834527838609,-58.4090909090909,-48.8734229590992,-49.549836633694,-63.6435823254343,-78.7052740176813
"1318",31,8,315,-67.9241709385425,-77.0076802767874,-52.7909090909091,-45.430979673787,-42.1824241082213,-67.5076487727053,-82.0136497255006
"1319",32,3,315,-61.0732328127698,-78.5687714794772,-60.2,-45.443834658056,-50.4763400682577,-66.0078736733166,-75.5090909090909
"1320",32,4,315,-63.2416312909698,-76.3087252175347,-64.2090909090909,-47.4264342192416,-49.4124472737183,-67.0956400108897,-84.9189103813176
"1321",32,5,315,-66.6777782673152,-78.451134528643,-64.3272727272727,-44.3423290279848,-47.9733331991304,-69.3418619908959,-83.3780012904085
"1322",32,6,315,-71.6613282606668,-81.2394536646577,-66.4636363636364,-49.1733658304355,-46.6233331991304,-71.9938999587632,-84.1307704798431
"1323",32,7,315,-61.3266964358365,-75.2147260983315,-58.3909090909091,-50.2037069465143,-43.6958040409546,-63.4671697654308,-80.9181818181818
"1324",32,8,315,-64.7893224536941,-76.1334527838609,-52.0909090909091,-47.0082809653916,-49.129253872788,-61.3669645824075,-79.6287298535444
"1325",33,3,315,-62.9082979576365,-75.2698164202245,-60.0181818181818,-53.2627692912734,-46.2137294282334,-64.1631668448256,-80.8847324343615
