"","time","posX","posY","orientation","00:14:bf:b1:97:8a","00:0f:a3:39:e1:c0","00:14:bf:3b:c7:c6","00:14:bf:b1:97:81","00:14:bf:b1:97:8d","00:14:bf:b1:97:90","00:0f:a3:39:dd:cd","nas","posXY","angle"
"2032","1140720590065",21.3,3.8,120.1,-69,-61,-62,-39,-62,-74,-77,0,"21.3-3.8",135
"2033","1140720590317",21.3,3.8,120.1,-63,-59,-64,-41,-57,-81,-78,0,"21.3-3.8",135
"2034","1140720590569",21.3,3.8,120.1,-64,-61,-59,-40,-59,-78,-78,0,"21.3-3.8",135
"2035","1140720591325",21.3,3.8,120.1,-65,-59,-63,-42,-53,-75,-76,0,"21.3-3.8",135
"2036","1140720591577",21.3,3.8,120.1,-64,-60,-64,-42,-58,-75,-75,0,"21.3-3.8",135
"2037","1140720592081",21.3,3.8,120.1,-67,-59,-58,-43,-54,-77,-75,0,"21.3-3.8",135
"2038","1140720594605",21.3,3.8,120.1,-65,-63,-59,-44,-58,-80,-77,0,"21.3-3.8",135
"2039","1140720595109",21.3,3.8,120.1,-68,-59,-59,-44,-57,-80,-76,0,"21.3-3.8",135
"2040","1140720595361",21.3,3.8,120.1,-68,-59,-58,-44,-55,-78,-81,0,"21.3-3.8",135
"2041","1140720596369",21.3,3.8,120.1,-65,-58,-61,-46,-58,-80,-81,0,"21.3-3.8",135
"2042","1140720597890",21.3,3.8,120.1,-66,-60,-58,-45,-56,-78,-79,0,"21.3-3.8",135
"2043","1140720599402",21.3,3.8,120.1,-66,-60,-64,-45,-58,-81,-75,0,"21.3-3.8",135
"2044","1140720600914",21.3,3.8,120.1,-66,-60,-59,-45,-58,-78,-76,0,"21.3-3.8",135
"2045","1140720601418",21.3,3.8,120.1,-66,-59,-59,-44,-58,-79,-80,0,"21.3-3.8",135
"2046","1140720601670",21.3,3.8,120.1,-66,-60,-58,-45,-56,-78,-77,0,"21.3-3.8",135
"2047","1140720601922",21.3,3.8,120.1,-67,-60,-58,-44,-55,-78,-74,0,"21.3-3.8",135
"2048","1140720602174",21.3,3.8,120.1,-67,-65,-63,-46,-57,-78,-80,0,"21.3-3.8",135
"2049","1140720602930",21.3,3.8,120.1,-66,-60,-58,-45,-58,-79,-75,0,"21.3-3.8",135
"2050","1140720604954",21.3,3.8,120.1,-66,-61,-60,-46,-53,-78.5,-81,0,"21.3-3.8",135
"2051","1140720605206",21.3,3.8,120.1,-68,-61,-60,-45,-56,-78,-78,0,"21.3-3.8",135
"2052","1140720605458",21.3,3.8,120.1,-66.5,-61,-59,-44,-56,-80,-79,0,"21.3-3.8",135
"2053","1140720605710",21.3,3.8,120.1,-68,-60,-66,-44.5,-54,-78,-80,0,"21.3-3.8",135
"2054","1140720606214",21.3,3.8,120.1,-66,-61,-59,-45,-57,-79.5,-76,0,"21.3-3.8",135
"2055","1140720606986",21.3,3.8,120.1,-68,-61,-60,-43,-57,-78,-79,0,"21.3-3.8",135
"2056","1140720607490",21.3,3.8,120.1,-67.5,-61,-57,-44,-57,-79,-75,0,"21.3-3.8",135
"2057","1140720608246",21.3,3.8,120.1,-68,-60,-65,-44,-53,-78.3333333333333,-76,0,"21.3-3.8",135
"2058","1140720609002",21.3,3.8,120.1,-67,-60,-59,-44,-54,-80,-77,0,"21.3-3.8",135
"2059","1140720609254",21.3,3.8,120.1,-68,-60,-60,-44,-58,-78,-76,0,"21.3-3.8",135
"2060","1140720610526",21.3,3.8,120.1,-75,-61,-60,-44,-54,-80,-76,0,"21.3-3.8",135
"2061","1140720611031",21.3,3.8,120.1,-67,-61,-59,-44,-54,-78,-76,0,"21.3-3.8",135
"2062","1140720613047",21.3,3.8,120.1,-67,-59,-65,-45,-55,-79,-74,0,"21.3-3.8",135
"2063","1140720613551",21.3,3.8,120.1,-66,-59,-67,-44.5,-56,-79,-75,0,"21.3-3.8",135
"2064","1140720614055",21.3,3.8,120.1,-66,-60,-59,-45,-56,-79,-76,0,"21.3-3.8",135
"2065","1140720615063",21.3,3.8,120.1,-68,-60,-59,-44,-58,-79,-76,0,"21.3-3.8",135
"2066","1140720616071",21.3,3.8,120.1,-67,-58,-58,-44.5,-55,-78,-81,0,"21.3-3.8",135
"2067","1140720665662",12.18,3.4,257.2,-56.5,-51,-45,-56,-62,-75,-68,0,"12.18-3.4",270
"2068","1140720668182",12.18,3.4,257.2,-61,-50,-56,-60,-61,-75,-68,0,"12.18-3.4",270
"2069","1140720669442",12.18,3.4,257.2,-59,-49,-47,-54,-61,-76,-67,0,"12.18-3.4",270
"2070","1140720670210",12.18,3.4,257.2,-60,-50,-48,-55,-61,-76,-63,0,"12.18-3.4",270
"2071","1140720670714",12.18,3.4,257.2,-60,-51,-46,-55,-61,-78,-61,0,"12.18-3.4",270
"2072","1140720670966",12.18,3.4,257.2,-59,-51,-47,-55,-62,-77,-63,0,"12.18-3.4",270
"2073","1140720671722",12.18,3.4,257.2,-59,-49,-43,-55,-62,-76,-67,0,"12.18-3.4",270
"2074","1140720672478",12.18,3.4,257.2,-55,-49,-46,-56,-63,-76,-67,0,"12.18-3.4",270
"2075","1140720673238",12.18,3.4,257.2,-59,-49,-43,-56,-61,-75,-68,0,"12.18-3.4",270
"2076","1140720673994",12.18,3.4,257.2,-61,-51,-47,-55,-62,-77,-60,0,"12.18-3.4",270
"2077","1140720674750",12.18,3.4,257.2,-61,-50,-47,-50,-62,-76,-63,0,"12.18-3.4",270
"2078","1140720675002",12.18,3.4,257.2,-60.5,-51,-46,-56,-62,-76,-67,0,"12.18-3.4",270
"2079","1140720676010",12.18,3.4,257.2,-60,-49,-46,-56,-59,-76,-67,0,"12.18-3.4",270
"2080","1140720676262",12.18,3.4,257.2,-55,-50,-42,-55,-63,-77,-61,0,"12.18-3.4",270
"2081","1140720678783",12.18,3.4,257.2,-62,-50,-41,-54,-61,-77,-63,0,"12.18-3.4",270
"2082","1140720679035",12.18,3.4,257.2,-59,-51,-47,-55,-63,-76,-63,0,"12.18-3.4",270
"2083","1140720680051",12.18,3.4,257.2,-60,-51,-47,-54,-59.5,-77,-65,0,"12.18-3.4",270
"2084","1140720680555",12.18,3.4,257.2,-61,-51,-46,-60,-61,-77,-67,0,"12.18-3.4",270
"2085","1140720681563",12.18,3.4,257.2,-57.6666666666667,-50,-47,-60,-62,-76,-66,0,"12.18-3.4",270
"2086","1140720682067",12.18,3.4,257.2,-58,-50,-46,-55,-59,-77,-67,0,"12.18-3.4",270
"2087","1140720683075",12.18,3.4,257.2,-60,-50,-46,-54,-61,-77,-65,0,"12.18-3.4",270
"2088","1140720683583",12.18,3.4,257.2,-59,-51,-46,-53,-61,-77,-65,0,"12.18-3.4",270
"2089","1140720684087",12.18,3.4,257.2,-57,-50,-46,-55,-60,-75,-64,0,"12.18-3.4",270
"2090","1140720684339",12.18,3.4,257.2,-59,-50,-46,-54,-59,-77,-63,0,"12.18-3.4",270
"2091","1140720685095",12.18,3.4,257.2,-61,-51,-46,-51,-57,-78,-65,0,"12.18-3.4",270
"2092","1140720685347",12.18,3.4,257.2,-60,-51,-43,-54,-61,-80,-66,0,"12.18-3.4",270
"2093","1140720685599",12.18,3.4,257.2,-59,-50,-48,-55,-56,-75,-68,0,"12.18-3.4",270
"2094","1140720685851",12.18,3.4,257.2,-57,-50,-47,-54,-61,-78,-65,0,"12.18-3.4",270
"2095","1140720687363",12.18,3.4,257.2,-58,-51,-44,-54,-61,-76.5,-66,0,"12.18-3.4",270
"2096","1140720688371",12.18,3.4,257.2,-59,-51,-42,-52,-56,-78,-66,0,"12.18-3.4",270
"2097","1140720688623",12.18,3.4,257.2,-58,-51,-47,-54,-59,-77,-67,0,"12.18-3.4",270
"2098","1140720689379",12.18,3.4,257.2,-58,-49,-47,-54,-58,-79,-59,0,"12.18-3.4",270
"2099","1140720689883",12.18,3.4,257.2,-58,-51,-44,-55,-60,-79,-66,0,"12.18-3.4",270
"2100","1140720692908",12.18,3.4,257.2,-61,-50,-44,-55,-61,-75,-64,0,"12.18-3.4",270
"2101","1140720729502",12.26,6.72,98,-58,-48,-55,-58,-48,-69,-58,0,"12.26-6.72",90
"2102","1140720729754",12.26,6.72,98,-58,-56,-50,-60,-45,-70,-56,0,"12.26-6.72",90
"2103","1140720731266",12.26,6.72,98,-57,-52,-48,-58,-45,-71,-56,0,"12.26-6.72",90
"2104","1140720732022",12.26,6.72,98,-57,-55,-48,-58,-45,-70,-59,0,"12.26-6.72",90
"2105","1140720732274",12.26,6.72,98,-58,-56,-46,-58,-48,-67,-57,0,"12.26-6.72",90
"2106","1140720732778",12.26,6.72,98,-57.5,-55,-54,-58,-45,-69,-57,0,"12.26-6.72",90
"2107","1140720733534",12.26,6.72,98,-58,-49,-55,-58,-46,-69,-58,0,"12.26-6.72",90
"2108","1140720733786",12.26,6.72,98,-58,-55,-48,-58,-45,-70,-57.5,0,"12.26-6.72",90
"2109","1140720734038",12.26,6.72,98,-58,-47,-47,-59,-49,-69,-56,0,"12.26-6.72",90
"2110","1140720736558",12.26,6.72,98,-55.5,-53,-49,-60,-46,-71,-55,0,"12.26-6.72",90
"2111","1140720736810",12.26,6.72,98,-56,-54,-49,-58,-46,-64,-56,0,"12.26-6.72",90
"2112","1140720737566",12.26,6.72,98,-54,-54,-50,-60,-45,-69,-58,0,"12.26-6.72",90
"2113","1140720738826",12.26,6.72,98,-56,-53,-48,-60,-46,-63,-58,0,"12.26-6.72",90
"2114","1140720739078",12.26,6.72,98,-56,-53,-48,-60,-46,-64,-57,0,"12.26-6.72",90
"2115","1140720739582",12.26,6.72,98,-57,-48,-51,-60,-49,-70,-56,0,"12.26-6.72",90
"2116","1140720739834",12.26,6.72,98,-56,-47,-49,-62,-48,-64,-57,0,"12.26-6.72",90
"2117","1140720740339",12.26,6.72,98,-55,-53,-49,-59,-45.5,-72,-57,0,"12.26-6.72",90
"2118","1140720741347",12.26,6.72,98,-54,-48,-48,-60,-50,-69,-57,0,"12.26-6.72",90
"2119","1140720741851",12.26,6.72,98,-56,-52,-53,-60,-47,-68,-57,0,"12.26-6.72",90
"2120","1140720742859",12.26,6.72,98,-57,-54,-51,-59,-46,-69,-59,0,"12.26-6.72",90
"2121","1140720743867",12.26,6.72,98,-56,-47,-46,-59,-44,-68,-56,0,"12.26-6.72",90
"2122","1140720744119",12.26,6.72,98,-57,-48,-53,-58,-44,-68,-57,0,"12.26-6.72",90
"2123","1140720744631",12.26,6.72,98,-54,-48,-51,-59,-49,-69,-55,0,"12.26-6.72",90
"2124","1140720744883",12.26,6.72,98,-58,-54,-52,-57,-45,-68,-57,0,"12.26-6.72",90
"2125","1140720745135",12.26,6.72,98,-50,-54,-50,-59,-48,-68,-57,0,"12.26-6.72",90
"2126","1140720745639",12.26,6.72,98,-56,-47,-48,-58,-49,-68,-59,0,"12.26-6.72",90
"2127","1140720746395",12.26,6.72,98,-54,-54,-54,-58,-49,-68,-58,0,"12.26-6.72",90
"2128","1140720746647",12.26,6.72,98,-58,-56,-55,-59,-45,-68,-59,0,"12.26-6.72",90
"2129","1140720746899",12.26,6.72,98,-58,-56,-50,-58,-49,-68,-59,0,"12.26-6.72",90
"2130","1140720747407",12.26,6.72,98,-58,-48,-52,-57.5,-44,-68,-56,0,"12.26-6.72",90
"2131","1140720747659",12.26,6.72,98,-58,-47,-48,-58,-45,-70,-57,0,"12.26-6.72",90
"2132","1140720749423",12.26,6.72,98,-58,-55,-54,-60,-45,-70,-57,0,"12.26-6.72",90
"2133","1140720749927",12.26,6.72,98,-58,-47,-48,-58,-44,-69,-58,0,"12.26-6.72",90
"2134","1140720750179",12.26,6.72,98,-55,-48,-48,-58,-49,-69,-57,0,"12.26-6.72",90
"2135","1140720752195",12.26,6.72,98,-57,-47,-52,-59,-45,-71,-57,0,"12.26-6.72",90
"2136","1140720753707",12.26,6.72,98,-59,-56,-49,-59,-46,-69,-58,0,"12.26-6.72",90
"2137","1140720754968",12.26,6.72,98,-59,-56,-49,-59,-50,-69,-57,0,"12.26-6.72",90
"2138","1140720755219",12.26,6.72,98,-58.5,-56,-67,-55,-49,-71,-57,0,"12.26-6.72",90
"2139","1140720755472",12.26,6.72,98,-54,-47,-55,-59,-44,-69.6666666666667,-56,0,"12.26-6.72",90
"2140","1140720756480",12.26,6.72,98,-55,-56,-49,-59,-45,-69,-56,0,"12.26-6.72",90
"2141","1140720798254",10.46,5.8,35.8,-58,-43,-52,-61,-51,-65,-60,0,"10.46-5.8",45
"2142","1140720798506",10.46,5.8,35.8,-64,-46,-52,-61,-51,-64,-62,0,"10.46-5.8",45
"2143","1140720799514",10.46,5.8,35.8,-56,-46,-52,-59,-65,-66,-70,0,"10.46-5.8",45
"2144","1140720800522",10.46,5.8,35.8,-57,-45,-52,-59,-66,-65,-71,0,"10.46-5.8",45
"2145","1140720800774",10.46,5.8,35.8,-56,-43,-52,-59,-66,-65,-70,0,"10.46-5.8",45
"2146","1140720801278",10.46,5.8,35.8,-57,-44,-53,-57,-51,-65,-70,0,"10.46-5.8",45
"2147","1140720801530",10.46,5.8,35.8,-57,-44,-53,-57,-52,-63,-71,0,"10.46-5.8",45
"2148","1140720802790",10.46,5.8,35.8,-57,-43,-54,-58,-66,-64,-58,0,"10.46-5.8",45
"2149","1140720804311",10.46,5.8,35.8,-55,-45,-53,-59,-67,-60,-60,0,"10.46-5.8",45
"2150","1140720805319",10.46,5.8,35.8,-59,-45,-51,-55,-52,-65,-70,0,"10.46-5.8",45
"2151","1140720805823",10.46,5.8,35.8,-68,-45,-51,-59,-67,-69,-70,0,"10.46-5.8",45
"2152","1140720806075",10.46,5.8,35.8,-59,-45,-52,-59,-67,-64,-69,0,"10.46-5.8",45
"2153","1140720806579",10.46,5.8,35.8,-59,-45,-53,-58,-67,-65,-59,0,"10.46-5.8",45
"2154","1140720807083",10.46,5.8,35.8,-57,-44,-52,-58,-65,-66,-62,0,"10.46-5.8",45
"2155","1140720807335",10.46,5.8,35.8,-57,-44,-51,-59,-50,-70,-68,0,"10.46-5.8",45
"2156","1140720807587",10.46,5.8,35.8,-59,-44,-52,-59,-67,-65,-60,0,"10.46-5.8",45
"2157","1140720808343",10.46,5.8,35.8,-68,-45,-51,-58,-53,-64,-70,0,"10.46-5.8",45
"2158","1140720808595",10.46,5.8,35.8,-58,-45,-53,-58,-66,-65,-69,0,"10.46-5.8",45
"2159","1140720809351",10.46,5.8,35.8,-55,-44,-54,-58,-63,-68,-60,0,"10.46-5.8",45
"2160","1140720810107",10.46,5.8,35.8,-53,-44,-53,-59,-65,-64.5,-61,0,"10.46-5.8",45
"2161","1140720810363",10.46,5.8,35.8,-57,-43,-53,-59,-51,-64,-62,0,"10.46-5.8",45
"2162","1140720810867",10.46,5.8,35.8,-57,-44,-52,-58,-51,-69,-71,0,"10.46-5.8",45
"2163","1140720812379",10.46,5.8,35.8,-55,-44,-52,-54,-65,-68,-72,0,"10.46-5.8",45
"2164","1140720812631",10.46,5.8,35.8,-57.5,-45,-51,-57,-61,-64,-61,0,"10.46-5.8",45
"2165","1140720814395",10.46,5.8,35.8,-57,-44,-50,-57,-51,-64,-71,0,"10.46-5.8",45
"2166","1140720815151",10.46,5.8,35.8,-55.5,-44,-54,-58,-64,-64,-61,0,"10.46-5.8",45
"2167","1140720815655",10.46,5.8,35.8,-57,-44,-54,-57,-53,-60,-59,0,"10.46-5.8",45
"2168","1140720816663",10.46,5.8,35.8,-61.6666666666667,-44,-53,-58,-62,-69,-62,0,"10.46-5.8",45
"2169","1140720816915",10.46,5.8,35.8,-56,-44,-56,-58,-61,-69,-70,0,"10.46-5.8",45
"2170","1140720818439",10.46,5.8,35.8,-63,-44,-52,-57,-64,-64,-60,0,"10.46-5.8",45
"2171","1140720819447",10.46,5.8,35.8,-64,-44,-50,-58,-64,-65,-61,0,"10.46-5.8",45
"2172","1140720819700",10.46,5.8,35.8,-57,-44,-53,-57,-63,-70,-61,0,"10.46-5.8",45
"2173","1140720820463",10.46,5.8,35.8,-55,-44,-51,-59,-52,-64,-69,0,"10.46-5.8",45
"2174","1140720820968",10.46,5.8,35.8,-57,-44,-52,-57,-62,-63,-59,0,"10.46-5.8",45
"2175","1140720822480",10.46,5.8,35.8,-60.5,-46,-51,-57,-52,-63,-60,0,"10.46-5.8",45
"2176","1140720822732",10.46,5.8,35.8,-57,-45,-53,-56,-65,-65,-70,0,"10.46-5.8",45
"2177","1140720823236",10.46,5.8,35.8,-57,-45,-53,-58,-59,-70,-59,0,"10.46-5.8",45
"2178","1140720824256",10.46,5.8,35.8,-57,-45,-50,-57,-53,-65,-71,0,"10.46-5.8",45
"2179","1140720825516",10.46,5.8,35.8,-57,-45,-51,-53,-51,-64,-72,0,"10.46-5.8",45
"2180","1140720872743",22.3,6.36,123.3,-65,-64,-59,-53,-48,-76,-77,0,"22.3-6.36",135
"2181","1140720873751",22.3,6.36,123.3,-66,-61,-60,-51,-49,-78,-77,0,"22.3-6.36",135
"2182","1140720874763",22.3,6.36,123.3,-63,-61,-59,-52,-49,-77,-78,0,"22.3-6.36",135
"2183","1140720876023",22.3,6.36,123.3,-65,-65,-59,-52,-47,-76,-78,0,"22.3-6.36",135
"2184","1140720876275",22.3,6.36,123.3,-65,-64,-60,-52,-45,-78,-78,0,"22.3-6.36",135
"2185","1140720877535",22.3,6.36,123.3,-64,-64,-59,-53,-47,-77,-81,0,"22.3-6.36",135
"2186","1140720878299",22.3,6.36,123.3,-65,-65,-60,-52,-48,-76,-78,0,"22.3-6.36",135
"2187","1140720878551",22.3,6.36,123.3,-64,-60,-60,-51,-47,-77,-81,0,"22.3-6.36",135
"2188","1140720879559",22.3,6.36,123.3,-64,-59,-59,-53,-47,-78,-80,0,"22.3-6.36",135
"2189","1140720882591",22.3,6.36,123.3,-64,-60,-60,-52,-48,-77,-82,0,"22.3-6.36",135
"2190","1140720882843",22.3,6.36,123.3,-65,-61,-61,-52,-47,-78,-81,0,"22.3-6.36",135
"2191","1140720883095",22.3,6.36,123.3,-65,-60,-61,-51,-47,-78,-81,0,"22.3-6.36",135
"2192","1140720883852",22.3,6.36,123.3,-66,-60,-61,-51,-47,-76,-81,0,"22.3-6.36",135
"2193","1140720885616",22.3,6.36,123.3,-63,-58,-61,-52,-47,-80,-76,0,"22.3-6.36",135
"2194","1140720886876",22.3,6.36,123.3,-63,-66,-60,-50,-46,-81,-83,0,"22.3-6.36",135
"2195","1140720887632",22.3,6.36,123.3,-64,-60,-60,-52,-47,-79,-81,0,"22.3-6.36",135
"2196","1140720887892",22.3,6.36,123.3,-64,-65,-60,-53,-47,-77,-80,0,"22.3-6.36",135
"2197","1140720888396",22.3,6.36,123.3,-64,-57,-61,-51,-48,-78,-76,0,"22.3-6.36",135
"2198","1140720888900",22.3,6.36,123.3,-64,-58,-59,-51,-46,-77,-76,0,"22.3-6.36",135
"2199","1140720889152",22.3,6.36,123.3,-64,-60,-61,-52,-48,-78,-81,0,"22.3-6.36",135
"2200","1140720889404",22.3,6.36,123.3,-64,-60,-60,-53,-48,-78,-77,0,"22.3-6.36",135
"2201","1140720890412",22.3,6.36,123.3,-63,-60,-61,-51,-47,-78,-82,0,"22.3-6.36",135
"2202","1140720890664",22.3,6.36,123.3,-64,-60,-60,-53,-47,-77,-82,0,"22.3-6.36",135
"2203","1140720892692",22.3,6.36,123.3,-64,-66,-60,-53,-48,-78,-83,0,"22.3-6.36",135
"2204","1140720894716",22.3,6.36,123.3,-65,-66,-61,-51,-47,-78,-78.5,0,"22.3-6.36",135
"2205","1140720896480",22.3,6.36,123.3,-64,-65,-60,-53,-48,-77,-81,0,"22.3-6.36",135
"2206","1140720897236",22.3,6.36,123.3,-64,-67,-60,-51,-48,-78,-82,0,"22.3-6.36",135
"2207","1140720897740",22.3,6.36,123.3,-65,-68,-57,-52,-47,-80,-81,0,"22.3-6.36",135
"2208","1140720898749",22.3,6.36,123.3,-66,-60,-61,-52,-50,-78,-75,0,"22.3-6.36",135
"2209","1140720899252",22.3,6.36,123.3,-66,-57,-61,-52,-50,-78,-81,0,"22.3-6.36",135
"2210","1140721192511",16.44,7.45,265.1,-62,-52,-57,-53,-44,-68,-70,0,"16.44-7.45",270
"2211","1140721194023",16.44,7.45,265.1,-58,-53,-60,-53,-50,-68,-69,0,"16.44-7.45",270
"2212","1140721194779",16.44,7.45,264.6,-62,-51,-58,-59,-50,-68,-69,0,"16.44-7.45",270
"2213","1140721197299",16.44,7.45,265.1,-58,-52,-58,-53,-44,-67,-69,0,"16.44-7.45",270
"2214","1140721198059",16.44,7.45,264.6,-61,-52,-58,-52,-44,-80,-70,0,"16.44-7.45",270
"2215","1140721198315",16.44,7.45,264.6,-57,-52,-60,-53,-43,-80,-71,0,"16.44-7.45",270
"2216","1140721198567",16.44,7.45,264.6,-63,-57,-57,-58,-51,-64,-71,0,"16.44-7.45",270
"2217","1140721199575",16.44,7.45,265.1,-57,-57,-59,-52,-44,-68,-69,0,"16.44-7.45",270
"2218","1140721199827",16.44,7.45,265.1,-59,-51,-58,-52,-44,-66,-72,0,"16.44-7.45",270
"2219","1140721202603",16.44,7.45,265.1,-57,-50,-55,-53,-44,-67,-68,0,"16.44-7.45",270
"2220","1140721202855",16.44,7.45,265.1,-58,-55,-58,-53,-43,-66,-71,0,"16.44-7.45",270
"2221","1140721203359",16.44,7.45,265.1,-58,-57,-60,-54,-45,-66,-72,0,"16.44-7.45",270
"2222","1140721205124",16.44,7.45,264.6,-58,-50,-56,-53,-45,-67,-69,0,"16.44-7.45",270
"2223","1140721206132",16.44,7.45,264.6,-59,-50,-58,-52,-53,-67,-62,0,"16.44-7.45",270
"2224","1140721207392",16.44,7.45,265.1,-58,-51,-57,-52,-43,-62,-70,0,"16.44-7.45",270
"2225","1140721207644",16.44,7.45,265.1,-57,-55,-57,-53,-44,-67.5,-71,0,"16.44-7.45",270
"2226","1140721208148",16.44,7.45,265.1,-59,-52,-58,-53,-43,-56,-69,0,"16.44-7.45",270
"2227","1140721208904",16.44,7.45,265.1,-62,-56,-58,-53,-44,-80,-70,0,"16.44-7.45",270
"2228","1140721209408",16.44,7.45,265.1,-58,-55,-58,-51,-44,-66,-69,0,"16.44-7.45",270
"2229","1140721209660",16.44,7.45,265.1,-62,-55,-59,-53,-44,-66,-71,0,"16.44-7.45",270
"2230","1140721209912",16.44,7.45,265.1,-58,-56,-57,-54,-44,-80,-70,0,"16.44-7.45",270
"2231","1140721210920",16.44,7.45,264.6,-57,-55,-58,-52,-44,-66,-69,0,"16.44-7.45",270
"2232","1140721211676",16.44,7.45,264.6,-57,-55,-58,-53,-44,-81,-69,0,"16.44-7.45",270
"2233","1140721212936",16.44,7.45,264.6,-58,-50,-56,-54,-44,-73,-69,0,"16.44-7.45",270
"2234","1140721213440",16.44,7.45,264.6,-56,-56,-68,-52,-43,-63,-69,0,"16.44-7.45",270
"2235","1140721213944",16.44,7.45,264.6,-57,-55,-56,-52,-43,-63.5,-71,0,"16.44-7.45",270
"2236","1140721214196",16.44,7.45,264.6,-58,-55,-60,-52,-51,-62,-69,0,"16.44-7.45",270
"2237","1140721214960",16.44,7.45,265.1,-57,-56,-60,-52,-51,-67,-55,0,"16.44-7.45",270
"2238","1140721215464",16.44,7.45,265.1,-58,-56,-60,-51,-44,-79,-69,0,"16.44-7.45",270
"2239","1140721216976",16.44,7.45,265.1,-57,-57,-58,-53,-44,-66,-70,0,"16.44-7.45",270
"2240","1140721217228",16.44,7.45,264.6,-58,-55,-60,-53,-43,-67,-69,0,"16.44-7.45",270
"2241","1140721217996",16.44,7.45,264.6,-58,-50,-58,-53,-51,-66,-68,0,"16.44-7.45",270
"2242","1140721218248",16.44,7.45,264.6,-57,-50,-59,-53,-44,-67,-72,0,"16.44-7.45",270
"2243","1140721256707",14.98,7.55,94.4,-63,-49,-52,-54,-45,-72,-68,0,"14.98-7.55",90
"2244","1140721257219",14.98,7.55,94.4,-63,-51,-55,-52,-44.5,-77,-68,0,"14.98-7.55",90
"2245","1140721258227",14.98,7.55,94.4,-68,-51,-52,-53,-43,-77,-64,0,"14.98-7.55",90
"2246","1140721259235",14.98,7.55,94.4,-68,-52,-48,-53,-43,-77,-68,0,"14.98-7.55",90
"2247","1140721259487",14.98,7.55,94.4,-68,-50,-51,-53,-44,-77,-68,0,"14.98-7.55",90
"2248","1140721260053",14.98,7.55,94.4,-68,-55,-52,-54,-44,-80,-66,0,"14.98-7.55",90
"2249","1140721260559",14.98,7.55,94.4,-67,-56,-52,-53,-43,-76,-67,0,"14.98-7.55",90
"2250","1140721261063",14.98,7.55,94.4,-68,-51,-53,-53,-45,-76,-67,0,"14.98-7.55",90
"2251","1140721261567",14.98,7.55,94.4,-68,-56,-51,-52,-43,-77,-62,0,"14.98-7.55",90
"2252","1140721261819",14.98,7.55,94.4,-68,-56,-51,-53,-43,-77,-62,0,"14.98-7.55",90
"2253","1140721262071",14.98,7.55,94.4,-68,-50,-53,-53,-42,-77,-63,0,"14.98-7.55",90
"2254","1140721262827",14.98,7.55,94.4,-62,-51,-52,-52,-45,-83,-62,0,"14.98-7.55",90
"2255","1140721263079",14.98,7.55,94.4,-61,-51,-52,-52,-42,-77,-63,0,"14.98-7.55",90
"2256","1140721264087",14.98,7.55,94.4,-68,-51,-54,-52,-45,-77,-66,0,"14.98-7.55",90
"2257","1140721264843",14.98,7.55,94.4,-69,-50,-54,-53,-43,-76,-63,0,"14.98-7.55",90
"2258","1140721265599",14.98,7.55,94.4,-62,-55,-55,-53,-43,-76,-67,0,"14.98-7.55",90
"2259","1140721266356",14.98,7.55,94.4,-61,-56,-54,-53,-44.5,-75,-62,0,"14.98-7.55",90
"2260","1140721266859",14.98,7.55,94.4,-68,-50,-54,-53,-45,-79,-64,0,"14.98-7.55",90
"2261","1140721267615",14.98,7.55,94.4,-61,-56,-54,-53,-45,-75,-68,0,"14.98-7.55",90
"2262","1140721268119",14.98,7.55,94.4,-62,-56,-53,-53,-45,-77,-60,0,"14.98-7.55",90
"2263","1140721268623",14.98,7.55,94.4,-67,-54,-53,-53,-43,-77,-67,0,"14.98-7.55",90
"2264","1140721269128",14.98,7.55,94.4,-68,-51,-54,-52,-43,-76,-66,0,"14.98-7.55",90
"2265","1140721269632",14.98,7.55,94.4,-68,-52,-54,-53,-43,-80,-61,0,"14.98-7.55",90
"2266","1140721270640",14.98,7.55,94.4,-67,-50,-53,-52,-44,-81,-61,0,"14.98-7.55",90
"2267","1140721270892",14.98,7.55,94.4,-68,-51,-54,-52,-45,-76.5,-61,0,"14.98-7.55",90
"2268","1140721271144",14.98,7.55,94.4,-61,-52,-52,-52,-45,-77,-68,0,"14.98-7.55",90
"2269","1140721272404",14.98,7.55,94.4,-68,-51,-54,-53,-44,-82,-69,0,"14.98-7.55",90
"2270","1140721273160",14.98,7.55,94.4,-68,-55,-54,-54,-44.5,-77,-61,0,"14.98-7.55",90
"2271","1140721273412",14.98,7.55,94.4,-60,-51,-54,-54,-45,-77,-63,0,"14.98-7.55",90
"2272","1140721274680",14.98,7.55,94.4,-68,-54,-54,-52,-44,-77,-62,0,"14.98-7.55",90
"2273","1140721274932",14.98,7.55,94.4,-68,-55,-52,-53,-44,-77,-64,0,"14.98-7.55",90
"2274","1140721275184",14.98,7.55,94.4,-62,-52,-53,-52,-45,-82,-69,0,"14.98-7.55",90
"2275","1140721275436",14.98,7.55,94.4,-68,-51,-53,-54,-46,-77,-67,0,"14.98-7.55",90
"2276","1140721276696",14.98,7.55,94.4,-68,-55,-54,-52,-45,-81,-67,0,"14.98-7.55",90
"2277","1140721277200",14.98,7.55,94.4,-67,-54,-62,-53,-43,-77,-68,0,"14.98-7.55",90
"2278","1140721277704",14.98,7.55,94.4,-68,-55,-54,-53,-45,-77,-67,0,"14.98-7.55",90
